px	py	pz	vx	vy	vz	m	r	g	b
16063.776489426014	-32336.507214791123	-8415.287175637637	-14.899079988316258	-4.559467319933285	3.588465744895253	0.0004558665001804331	84	65	138
36723.69046196303	3240.332283378881	1282.8125209518394	1.6793748422957082	-15.724892244826279	0.35799383410861135	0.0007488274636039874	0	0	0
32346.655119987645	-18561.335560305728	-2271.8039797028705	-9.03480767315431	-13.056424952658075	-0.24914131565083672	0.0006672132917419075	84	65	138
7508.600342263409	-33033.730598759896	-1575.1936239950503	-17.429318424552726	-0.8817372091440603	0.7648396326613984	0.000991431691558088	199	179	255
1392.7117240482494	-33725.239291715094	961.8047665559523	-16.874536240092652	3.5861641888946902	3.7756542859932685	0.0007132190050771051	84	65	138
-26472.76015393418	8655.233580827375	8317.659375357165	6.50087640298068	18.893069376667174	3.4863503731036207	0.00016403073145938944	84	65	138
-22675.939296542267	15294.226671948998	4075.444174170964	9.113720364163587	18.70639744309724	-3.764086356398203	0.0009555177064172408	84	65	138
-5672.514937474426	30603.442387491326	6432.773358660907	17.354691572382457	5.90366062247071	-2.881400866391346	0.0006677772264457614	199	179	255
35426.930928830676	21183.166965897835	1224.8110084627779	8.717610557205736	-11.025121750892652	-0.31368868388642135	5.933823080638989e-05	199	179	255
9773.962089350858	32728.06934455435	3665.6683240512366	16.87904680513745	-3.7794190565908066	-1.5716630104851863	0.0006575683057846125	0	0	0
-1964.4635522312988	33418.70923655697	831.7915587351731	17.401954655578397	3.458658163423511	-0.9920732859858945	0.0008831194066747749	0	0	0
-26189.850075844526	2027.2264901222843	7231.894139997767	1.928018939481812	21.136266675761206	2.3648744707052725	0.0005770418619900251	109	114	117
2386.2253075855488	-32379.87922036023	999.16979221274	-17.80031709069343	2.3985046400803007	3.4399348954528133	0.0003540196380320112	199	179	255
-29934.28080571529	4412.931329435549	7112.568315292343	2.87959572479219	18.594398557038932	1.3904848962689826	0.000820909634070616	109	114	117
36759.554931335835	7707.674275491547	-2852.694613102456	3.8696221536615854	-14.971172078868106	-1.8073802210568763	0.0007825120082058294	199	179	255
34514.50615681825	-7557.3936474884495	1806.2925010117474	-3.8686463023800983	-16.16554089521609	0.6421457827104704	0.0005441821542313008	84	65	138
38469.507490955584	-8462.062297364519	-5031.679943831887	-4.340496593492761	-14.012131465163137	0.23144193194012133	0.00015436176989590034	109	114	117
10379.001010391288	-32501.444059997808	-937.9321729438947	-16.87967268866717	-3.750419918495064	1.5393721167977252	18000.0	109	114	117
40782.57617201966	-5237.715579937375	1078.517569085367	-2.0063860862287686	-14.065201126205858	0.05294326063613831	0.0007384839721861058	109	114	117
-23652.340509294965	-9799.89881642514	6908.1247294260575	-6.9540681045873045	20.65949587940933	1.3013170064235788	0.0008060821653949275	199	179	255
36132.60355530274	-3515.839762419052	-9854.166152819853	-2.4504875140114684	-15.259690747447344	-1.4183345091087636	0.00027926527804098976	0	0	0
30811.730712114113	16767.359992714984	-8543.575198197483	8.05742969899471	-13.952268680176443	-1.8281193639298714	0.0003679850771867866	109	114	117
-18711.0599544226	23348.499092042213	9683.62032098689	13.599325743344483	12.742544303654295	-1.1824947231035758	7.763188524979516e-05	0	0	0
6092.569441472522	33421.263457177476	-1799.9495142655383	17.52992706453678	0.0011096435177995947	-0.47763464227883345	0.0007134619483664998	199	179	255
16408.977453495965	30318.076720104495	1851.7101059862516	15.481183362265808	-5.254891440523211	-5.055692228886526	3.577544600031341e-06	109	114	117
25194.936880781992	25530.430537952616	-38.2891816517963	12.742424316089645	-10.16391298279155	-2.125516262003661	4.654152121906807e-05	199	179	255
-17614.772119726204	-23287.344320569824	2215.006080850962	-14.62824330647354	13.80309961707142	0.33292190823006373	4.3440677840899164e-06	0	0	0
8846.2449345061	-32485.492805183774	-1975.7742531457513	-17.497621288640307	-0.613678232543094	2.2500885182736425	0.0006453195833376167	0	0	0
-20861.35445976505	-16882.027988139078	5488.814567131077	-11.033773235623972	17.683113946294096	3.959192601085988	0.00041738712770054656	109	114	117
23585.14307691194	27260.954026306474	-2855.940681016709	13.420357048064375	-9.22698687537533	-1.6404710262300546	0.00029754676134333027	0	0	0
14191.08226815343	-31611.831848975104	176.18189025507678	-16.087344328373415	-5.827676469707804	-0.7064459688899558	0.0009127010103571103	84	65	138
-22160.393022047443	-21650.581724737895	-2679.9644354533407	-12.132195163090469	14.772952644063327	0.8873632777787615	0.0001928027946766067	84	65	138
-20979.142192463874	22047.221680902854	5830.8453468811695	13.167201224097987	13.662747377011781	2.772949074672729	0.0003893680103814006	109	114	117
-15379.517814420853	-25530.426515828654	2495.122676664861	-14.212412245975232	12.434219237993632	5.3241348836824365	0.0009403118009277517	199	179	255
908.8121872517493	31363.8131113388	4456.10886963259	17.957359549573777	4.248641088058538	-3.3051769987419033	0.00042710656283704245	199	179	255
-16918.471596528725	22057.91819113764	5023.494294525362	14.149006096457226	15.163380707719085	1.4620989124907484	0.0005546936856470578	199	179	255
30292.86704945144	-23036.451490131414	-7243.765968592968	-10.441344203518897	-10.86479235156226	-0.03592719099826169	8.033686656948757e-05	84	65	138
-4514.931463189382	30259.875006970826	6545.044877278862	17.97402442468471	5.781927967459959	0.102465105475286	0.0007901663868934623	0	0	0
-27759.70262362283	3879.8744777899956	4033.934806407514	2.0390748804538563	20.496591955095493	-1.8167617297945209	0.0004227587770882382	84	65	138
25778.43024469778	-26183.547014209118	-1148.542794355421	-12.193670973369402	-10.222996153123031	2.389407091270748	0.0008005151245984835	0	0	0
-6316.027526314766	-31030.616956694375	-4253.524213090744	-17.51924588962926	6.2830491384343725	1.0226737381596676	0.00025379764255599213	84	65	138
34353.562527026435	10110.079046014582	-9206.85718938918	4.576214682948145	-15.320167327775641	-2.0225501018072944	0.00042247875056141006	199	179	255
17267.729264444293	31813.132602052705	1231.9107987608606	15.1894593009242	-6.100738055031858	-0.00022032383830694496	0.0007865489363650104	199	179	255
37898.09525953982	4216.037312835477	-525.294712711609	1.72868572920351	-14.890958636267879	-3.38076561325637	0.0009738777670436397	199	179	255
-17972.135734867712	-20081.01268480971	-1418.6894137887657	-13.302881247128148	16.211976663093882	5.184530306023284	5.9625524387268863e-05	109	114	117
-31264.0402044863	6016.082746584833	-638.1258504897471	3.273621301832281	18.08845607635054	0.013580533769698	0.0008124561774189044	109	114	117
25592.274021551188	26380.83317840117	1622.6761016827977	12.615455291781736	-8.913520908044427	-4.263584194129017	0.0003006890676271102	0	0	0
39390.35503935198	-4798.5294876174585	-8198.802529297234	-2.6580667403930933	-14.217469515891391	0.04948078997795809	0.0005507432808910721	109	114	117
-25290.905671746717	-7323.429515598	4138.722153012363	-4.278459162363899	20.630511496042818	5.64537176827284	0.0002900922649507479	84	65	138
-2919.2715189439155	32963.454010016496	-1898.7199705769203	17.508205216457217	2.822288230082383	-0.2347709693092285	0.0006134454725679902	84	65	138
-29491.61898629171	4169.156434326047	-940.5594256165928	2.6470370622660986	19.249309080363	2.5385997363860513	0.00035380283064397554	0	0	0
-16210.162938228095	-25466.83357371915	-4531.0555087922685	-14.647368868131027	12.69588787992175	1.0958674714522427	18000.0	0	0	0
32058.361116073433	19749.980131106742	-4103.981603269433	8.731808074746025	-12.43915615837386	-2.982648578076837	3.7938312935935535e-05	199	179	255
-1928.0783948355443	30917.556332250864	105.60982002967432	18.005289600225172	5.221087218258556	-3.6264188620891638	0.00014696040590381155	109	114	117
13661.664980416883	-32025.83574806685	-3730.4906576461744	-16.233539700595742	-3.6136327988354395	3.3358282427135935	0.0009170781988654788	199	179	255
-25143.246025351087	4904.675610606318	5643.809928525548	3.933816944471994	21.38320708006082	3.818965226545341	0.0009982774288732463	109	114	117
-29504.377985001574	-6196.329889262353	2588.380443454528	-3.5111942358479977	19.20260683158561	-0.7811310772252181	0.0007805205758696065	109	114	117
-27272.871580759416	14086.99297117539	8028.4584984511575	7.559408346449511	16.7806171757384	-2.268700588402577	0.0002868126247734868	0	0	0
34812.1444134101	15011.624258408578	-2631.8268489774164	6.238329693527144	-13.443746285100024	-4.149260944040999	0.00040244513844359255	199	179	255
17596.136724410087	30346.727240630564	31.12311789777368	15.157056027332102	-6.642514468557493	-2.8717200044813196	0.0007395034549060827	199	179	255
-27154.594499190862	12432.271163879292	5262.866643846448	7.154300216353683	18.125904113391414	-1.7956956337904977	0.000968513556883198	109	114	117
12213.339539355673	31778.681356284473	-4648.953309171434	16.585347427418775	-4.033714117694642	-2.5880089698597923	0.0004554711707293676	109	114	117
32916.73440808622	18698.552101876707	-5174.0042155734445	7.177826652112896	-12.71297237466059	-5.255206967890339	0.0008295224152883747	0	0	0
23672.74942615924	-26086.50190373829	18.780335237966028	-13.493380400669764	-9.769003003885508	-1.0447191048975408	0.000975068922598717	84	65	138
33501.73294545653	2132.5667752212644	-9703.810700928547	0.6579789944866578	-16.962097606368268	-1.249563882290989	0.0008734731710560044	199	179	255
7868.616107072567	-32680.454496398263	-7388.386319113303	-17.25562496719977	-0.5068493902160621	0.782167067638466	0.00022714974677132696	199	179	255
17644.228784630865	-28838.869141112995	-7194.171220181341	-14.978784466824544	-8.361191479961313	-0.8873437386907941	8.031863875622937e-06	0	0	0
-579.8830410666158	33221.738772168654	3735.6988056371647	16.84805552657192	4.034373035680748	-4.33671780198521	0.0004920817053884151	0	0	0
40220.608894650046	-8488.25518013356	-205.93361465300381	-3.8223519350405795	-13.605417037534377	-1.5973162986100518	0.0005313608316952668	199	179	255
11042.454885715239	31458.821544869745	8351.945332757821	16.879212081145646	-2.999633774658422	-0.7321678155706418	0.00020125036455116962	199	179	255
38948.42027506922	-7587.10503011055	-10035.627876673403	-4.399873600247007	-13.329473544822012	-2.0237252964485353	0.00028467439194681767	109	114	117
41847.65971903565	-3868.101815411741	-3720.353731954033	-1.5647520060394928	-13.421893536164484	-2.021677311147591	0.0007651531608485469	84	65	138
-3518.8040334454217	-31580.532659003497	-5404.331542954165	-17.412687680988597	3.652330906586709	4.886292487998951	0.00047034725871313384	199	179	255
38531.94333815791	-3358.615316178021	-5811.760107874666	-2.0836845429794915	-14.445476000541928	-3.1339342460148636	0.00031735408360025665	0	0	0
-25152.20282102032	-14784.395878587537	1652.500435943903	-8.657008133865997	17.517158981671592	4.948914198434806	0.0006226260273619194	109	114	117
-108.37172371569159	32342.604577296133	6266.6461947117505	17.22409250930415	2.344882704157156	-4.182468275229377	0.0006527597559761254	109	114	117
-28786.19656924087	11132.949309352329	-75.15330873997698	6.331921378733329	17.968872587785974	0.9121505849879166	0.0007693957768408022	0	0	0
-22073.981054679734	-15058.523696196387	3575.761491685041	-10.214304228140154	18.973248932781484	-0.2873407599716127	0.00015670929576291914	0	0	0
36169.41221748153	11204.675892153416	-5467.623408870744	5.440353057888713	-14.482705793640664	-1.0286415158395446	0.0007415172523269903	109	114	117
-20951.2739604594	-18466.667755502203	6398.532833705953	-11.296550092609925	17.01118917535259	1.4444619819456046	0.0005994283921104185	0	0	0
40960.17004733956	-1221.02919430043	-5304.916192622777	-0.7736128914948615	-14.092891227050194	0.7063375202872463	5.7571865302797115e-05	109	114	117
16437.78536797146	28998.947964516236	-3084.4897025868304	15.181145354373228	-8.525140788828367	-2.427426180554443	0.0007774456282534112	0	0	0
9447.750436361104	-32932.05831785232	1015.2241486521743	-17.06507188903597	-1.4697713073538086	2.3925762016335668	0.00038308028133318505	109	114	117
32844.63017198959	-13635.347982978281	-8612.393360453683	-7.173014480487551	-14.533032593085906	-0.5018103766755863	18000.0	199	179	255
39694.29127126189	-9916.832297548244	-3334.2880573173625	-4.839107834055091	-13.356530742860532	-0.9513867289351534	0.0004480751515816344	199	179	255
37243.12443287449	-15693.932076018682	-3883.7345525982746	-6.350117911281629	-12.919653476133265	0.548783903037077	0.00034617507730612905	0	0	0
-27786.92200531171	-6798.241836426767	8659.877575805654	-4.4632682109303445	19.304217314412302	-0.21171092386752283	0.00033828559220990906	84	65	138
33959.148588336684	-8362.178335832228	-4428.08359579291	-4.35104089672336	-16.200200341245427	-2.1433283423163414	0.0008080776677006255	199	179	255
2139.306369433418	-33855.61166116554	1031.1773750661225	-17.535501538450657	0.579602586584341	0.5952329972062904	0.00012450525436569226	109	114	117
20145.662407197266	28186.83713372297	937.2656602816728	14.22595451889745	-8.357792333060301	-3.962142141588323	0.0009706000678574584	84	65	138
-25455.258139189056	1908.137059840659	5942.100061790669	2.131466884689048	21.484947682666906	4.938141708383888	0.0005549316443743433	109	114	117
-8804.178926309893	-29824.024751303405	-2948.1833495112564	-16.71838447574374	8.717616041023934	2.697271961354939	0.00018292399842131295	109	114	117
5885.742576925921	31981.88661001889	-85.18321340812568	17.709101175934627	-0.21079324959856383	-3.82532118004653	0.0001312154829316865	199	179	255
-20911.4515104659	-18486.796187826778	104.58776676380205	-11.245896511668883	17.634650973230997	-1.2338855086026161	0.0005915095321349826	0	0	0
-15529.29820805092	-26861.21085146551	-2654.7275142273384	-14.931241859220233	10.5358366257924	5.249087237453023	0.0006329994438469279	0	0	0
19049.696881962234	30588.737840513993	-3911.938746208104	15.154925021980386	-5.85327729530166	-1.5071552738217382	5.302577102981076e-05	109	114	117
-24313.15326178887	-9507.356084323776	2672.731923070606	-6.371644421799065	21.19798673882754	0.06521949386176429	0.0002430019141287858	199	179	255
-752.0193736743659	-33152.103738160935	-4127.255904168688	-17.360701429133726	0.3842900218096059	3.0418163637930586	0.0007954619212214673	109	114	117
-26922.161022383756	-36.88843758360892	4516.200293496784	0.09900838530346989	21.35637883060847	0.9129316851876655	4.962462774352551e-05	84	65	138
42162.44301455946	-153.80031683403877	-7772.212947891274	-0.20324660617622256	-13.149054991688063	-2.7887593397278443	0.0008550886639060361	109	114	117
36421.867931841494	-4414.1218112245815	-6058.418212350823	-1.5763875024128864	-15.661076799163625	1.2563881842222566	0.0006581624765263336	199	179	255
-17616.868848952414	21056.27041066843	7500.372630406673	13.099883823566463	15.854192777494067	-1.8668559185795524	0.0004344232593632049	109	114	117
35051.67218915488	-18130.436192785113	-6978.130011613734	-8.044267208084577	-12.207290829025506	0.8114060668071115	0.00034643284897091584	199	179	255
5693.028469589071	33703.514587876394	1867.512395362108	16.66211181173037	-1.1892204290596018	-4.872521746751031	1.924896384889397e-05	0	0	0
-19534.72215068201	-19134.530535248705	589.9740378762763	-11.24631327803543	16.63205232815023	7.347892750816448	0.0008252149457518431	199	179	255
11333.856900031187	31628.692534191003	-1801.8461209304419	17.4830889226032	-2.3733239244368547	0.4508654058230085	0.0001427218539685381	84	65	138
-8667.632240579034	28495.047791568595	85.13554862419005	17.342252377507613	8.953710167136808	-3.75583731959954	0.0003095419918620881	199	179	255
15417.112692227642	-32809.92904390013	-4605.862059550742	-15.002226026579832	-5.252944527174993	3.5865590454161285	0.0005691069803628038	84	65	138
-8390.82565909195	-30296.43700813648	-5653.88582954226	-16.86586957244347	7.101296823626569	2.2097533474460893	0.00024599260007125424	84	65	138
28134.144247480257	26020.950045140216	-715.2355575594738	11.363941329491919	-9.609052214155996	-3.4520173976091195	0.0004971404637522013	109	114	117
-23143.99603151285	12630.453150288891	7610.076836813449	9.00068370738936	19.194998158457874	1.161742058890276	0.0008093428287387023	84	65	138
34248.72389660638	10275.810598403836	-7550.136242541045	4.7808018226841895	-15.424218637780035	-0.626835498293347	0.0004705379347902749	199	179	255
-30847.47296696063	4254.107288589594	4057.9946287529237	2.9409830126842302	17.889496944556065	4.450333086403402	0.000948977344119596	0	0	0
-11220.442244619819	-26299.139574076384	-4126.437765391909	-17.096729838251	10.712758471331796	3.15086550257579	0.0008475006203763417	199	179	255
25347.500420172928	27861.555084624673	3474.451371093942	12.799446620258573	-8.434727919473561	-3.097960668978368	0.0003330392353633942	0	0	0
-11920.644467888393	29013.98834147792	4965.2638653822305	16.006188947615673	9.51187094841819	1.9588021533173225	0.00039996212458393775	84	65	138
-22621.2342015568	19223.310345208192	7182.070277243415	11.306069463042244	15.453970394245532	-1.3506633052687804	0.0004233267270225272	109	114	117
30976.69710545577	-23740.231279367654	-8101.532373947665	-10.496399929741731	-10.301080426886466	-1.459997656266983	0.0006261794529245148	84	65	138
39275.13049578338	-4232.150646700344	-158.86180741595254	-1.6843725971022303	-14.324087292741595	-3.3707822664422165	0.0002867957291885398	84	65	138
33681.23663162759	13147.922468417808	-6683.172269693412	5.08064200850977	-14.419709697729992	-5.098228005002989	0.0009692491388225085	0	0	0
-102.03525837787447	-33690.388595994584	-4506.486213529497	-17.397308436242437	0.0384464117119782	1.8404198049902853	0.0006086842206035009	199	179	255
-22533.704405468277	19889.756162501635	4704.048418722608	11.209889898975566	15.821893229299826	-1.6338035405933302	0.0003994016587411336	109	114	117
-21739.930215400782	22463.639617399942	9323.684245657181	12.57816466444791	13.262247974012675	-0.37024454690872205	0.0006450098154915674	109	114	117
1444.8234428438207	-32653.103496456428	-2745.894466995828	-17.90163125341918	2.9210616036103256	-0.3301335162743663	0.00039540501052970773	109	114	117
30054.7459173395	-19111.49370280042	-9212.406968415538	-8.995917617820778	-13.330277900855643	1.481868320651459	18000.0	109	114	117
34775.01231600634	-7656.191610007441	440.6847949819016	-3.9654329196136935	-15.925685010345912	0.729808930736747	0.0005678409605517213	199	179	255
-24787.07544496363	-8626.273083065184	-1541.3627429642038	-5.380554489362868	21.186810257681273	2.6457141751815247	4.1970503406067014e-05	109	114	117
-20268.05918053511	20109.84311159183	2638.641968877987	12.239273855870161	16.164309138701324	2.899973489796213	0.00017675686742346078	0	0	0
3097.4999632504487	-33532.99623965571	-5310.836772162881	-17.38059142780654	-0.9127148588967131	-0.5685232780807159	0.0008649939730295346	0	0	0
1277.8992924372517	31908.584032087576	8286.92862266456	17.78279393874744	1.6899855501702274	-0.9980113626606603	0.0005628998263567899	109	114	117
-22420.077409769518	-15980.64580111413	3350.699639770958	-9.850392712278142	17.556056154009575	6.363539658521066	0.0009503434765139049	109	114	117
-14195.18480614	23361.910885288067	5288.7810010893745	16.055595740379857	13.562968497371473	1.1174335687115622	7.242231286068479e-05	199	179	255
-15796.782726468156	-22714.945148597435	-1921.2714469870448	-14.525733746654247	14.551543099530127	4.828984212625446	0.00029526063008597394	199	179	255
2130.605662855123	32940.852882613166	7711.62959834229	17.56136220747332	1.04182069926704	0.4872181289607169	0.00019354337323957262	109	114	117
17120.748132278728	29695.465448618408	-4398.417402049678	15.59850579013441	-6.90230331326414	-1.1720131082169019	0.0005538402922287362	199	179	255
33488.819672739824	-16626.461972612702	1141.904395430071	-7.939671901587652	-13.71210174286866	0.5382343495278397	0.0003827928310799094	84	65	138
24726.377633610795	26067.43330409118	732.8145658883464	12.31077216463566	-10.14396501558771	-3.6793457850231213	0.00015727353407639323	109	114	117
-31224.238512610216	-5299.977841829395	1250.521489444016	-3.029462853452437	18.244228098941907	0.9394915110214057	0.0006427519139595469	199	179	255
11184.612249592898	31549.857233935465	-3554.013253996701	16.867485257063386	-2.137648510508261	-4.901545793620356	0.0005362983657971865	0	0	0
35216.87517473843	13352.158616386108	4784.250874360145	6.274372372403689	-13.749634668211655	-3.287989016685509	0.00027473625129630097	109	114	117
36394.16567743801	4008.236496811124	-10691.415222515188	1.683139606887727	-15.110826824970921	-1.9818649695440151	0.0004797713577823778	109	114	117
15089.813792192293	31896.687146262815	-1066.3873542344704	15.069827094942344	-5.6250633916270285	-5.055218562398856	0.0007457383150411894	0	0	0
23907.76112090356	-27030.28493500886	-8251.95289989483	-13.18681458078597	-8.771079892666982	1.3969811143411923	0.00020527167455065853	0	0	0
-10959.172824342804	30448.23145496517	5725.200036801786	16.13389970844025	8.0313709659311	-1.4217975832424876	0.0002929057467017291	199	179	255
35647.009634606555	-5643.321812716909	-1231.262603564657	-2.91877514020425	-16.031046880343812	1.2804743098819746	0.00034611098709411516	0	0	0
-23199.825161590583	-14650.348987067166	-781.7968468418753	-9.527797093783319	18.30576435562927	5.207203889892527	0.0007467264372010316	84	65	138
-26280.251016567752	11448.636083707805	459.1700483150278	7.120361554608327	19.235986462676262	0.08910088829316173	0.000846922599550907	109	114	117
-26087.710377927167	-9944.326805418894	3623.133649800938	-5.660713161919407	19.948487423626897	1.5840442678596984	0.00037638849644161087	84	65	138
-25367.76466769412	-6417.2960560105985	6214.551236330241	-3.218095942370547	20.395017768464605	6.268630216165132	0.00029662086183391824	199	179	255
5445.526202220524	-32625.35439080132	-3574.1254954099636	-17.869784891959466	0.23948080240972605	1.025104259739168	0.0008894467583516771	0	0	0
-10594.693097796786	28897.40387907491	4466.352327662573	16.323090659272008	9.668191211536378	1.405787231565524	0.0009993649321926787	109	114	117
-18158.785922390525	19810.423255429516	9324.036959088651	12.616240905652303	16.291427983396694	-0.39019874707764113	0.0006703536396617991	0	0	0
31861.373236500767	-17560.72616424672	-5256.017472219877	-9.014057436371113	-13.23896269712589	-0.8351477345092719	0.0009899806149891808	0	0	0
31187.592786016266	-16969.54057501426	-2538.4408980114135	-8.26973537173761	-14.15578613494765	-3.401707651900285	0.00065996627780191	199	179	255
32526.686356759255	-18114.369532613615	-8443.301017390617	-8.912423091853343	-12.518790529085658	1.541257091963169	0.0007334602720078249	199	179	255
-22625.94326814705	14082.565039740199	3048.509849178404	9.423188601375358	19.391296968673544	-2.1479265477620757	0.00038865600154351366	199	179	255
10050.945230666852	-30804.64923293948	-10465.253604964686	-16.697968701030412	-3.758456813910903	3.283049768283718	0.00043296754699905356	199	179	255
-31169.316503623006	7014.711292665515	3434.4830549622907	4.014049791159776	18.072860338695598	1.009133976367207	0.00014413566398939514	109	114	117
-24526.59062998246	-1952.7200492432005	6395.700276831957	-2.1241309451634134	22.537011147852763	-0.983094959704104	0.0008227500147651233	84	65	138
8761.444488992654	33236.56651932249	6140.778460532187	16.303260964980165	-0.1013519077471768	-5.165589756769226	0.0009310590308872001	84	65	138
-24092.487606883966	-21765.602665896156	2988.1552579794793	-10.894506749027908	13.448353437940028	5.617355287418244	0.000623438133694112	109	114	117
17860.61338470406	30599.569031625324	-1908.982524318616	15.479619013257992	-6.317916632707956	-1.6240985247230633	0.0003436473084453985	0	0	0
-12603.1153858481	27399.503440170953	8959.32361347744	16.182404230984353	9.415208073243452	-0.31769182465198764	0.00015401632537436627	109	114	117
19727.005064998244	-27794.771992790884	-7409.33962829423	-14.261784406969657	-8.96037812121781	1.0485691738216552	0.00026515622970531494	84	65	138
8713.082507697962	32843.26434485572	-3171.3400313951743	17.201793901923942	0.1668762870587154	-3.1784346237440406	0.0002554104208518433	84	65	138
33543.94297655222	22113.908329630987	-354.8410935905572	9.111632701067787	-10.921370591943885	-3.2174614918824975	0.0006135278841635731	109	114	117
29634.85873264517	19329.211569158822	-2259.6418481744868	9.173665666721597	-13.764425020836033	-2.7883665545450995	0.0009450374653636043	199	179	255
32844.65161295664	-19516.332094228794	-863.0715118517817	-8.672078966232833	-12.563851293066165	-0.7222189380441253	4.827188695798145e-05	0	0	0
-26684.62629466219	-3843.762525534913	3805.3267740416163	-2.26435660946756	20.83313352387105	4.092997112019153	1.022299594447996e-06	109	114	117
-20465.072443034856	18632.73776356235	-338.2628439669549	12.69038123056725	16.758865255605734	-0.15629293547362486	0.0006001819443143256	84	65	138
11669.292991762846	-32784.8692154914	-2958.877768719256	-16.532084183265464	-2.744492794429947	2.4639901820659054	0.00028406046207971524	199	179	255
15628.991835237048	-30278.763578604867	-6205.446279301454	-14.858338457716012	-8.040823502970555	3.486043743249528	0.000880548342338957	0	0	0
-14062.147935173341	27256.176237202028	5694.350641592388	15.447679700208427	10.532433585174797	-2.5151370296122852	0.000327250307905817	84	65	138
-5867.591131210076	-30214.71613388589	-2444.05119916475	-17.420583398972003	5.663763388205095	5.200746479684841	0.0002897376005288893	0	0	0
4204.113088966064	-33404.84796198749	31.52279567648793	-16.95710127483501	0.45880320937909197	4.699294336155948	0.0002695106212182973	199	179	255
-12869.342450875343	-28115.103642264585	1313.2248346727788	-16.360705103250844	9.754996020367244	1.8004282742741275	0.00014485282726824414	84	65	138
19586.812373250028	30495.60368412667	1360.7250728095987	14.901637530826376	-6.2636521846738855	-1.4660997780005447	0.0005815304742771106	199	179	255
22785.214208956244	-29281.237653976154	690.5069696178274	-13.593748527725646	-8.44531489418925	-0.3228170030183247	0.00016821360233421003	109	114	117
-31851.257118380225	-3822.1883831269365	183.982731601034	-1.9946001702500418	18.304116014155994	-0.7783519121297895	0.00042463115979029094	109	114	117
-4679.241397692513	30634.943594856126	4258.557786916307	17.88587249297542	5.965529085590519	0.6181177517167552	0.0004609720522556489	0	0	0
